,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
889,窃盗,部品ねらい,葛飾,たつみ橋交番,131229.0,東京都,葛飾区,西新小岩１丁目,2021/9/3,5,駐車（輪）場,駐車（輪）場,その他
890,窃盗,部品ねらい,葛飾,たつみ橋交番,131229.0,東京都,葛飾区,東新小岩５丁目,2021/5/18,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
891,窃盗,部品ねらい,葛飾,四ツ木交番,131229.0,東京都,葛飾区,四つ木４丁目,2021/9/10,9,４階建て以上共同住宅,その他,その他
892,窃盗,部品ねらい,葛飾,堀切交番,131229.0,東京都,葛飾区,堀切１丁目,2021/6/18,4,４階建て以上共同住宅,その他,ナンバープレート
893,窃盗,部品ねらい,葛飾,堀切駅前交番,131229.0,東京都,葛飾区,堀切２丁目,2021/1/20,18,道路上,その他,ナンバープレート
894,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸３丁目,2021/7/17,11,その他,駐車（輪）場,その他
895,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸５丁目,2021/2/24,11,その他,駐車（輪）場,その他
896,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸５丁目,2021/4/26,8,その他,駐車（輪）場,その他
897,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸６丁目,2021/7/22,16,その他,その他,ナンバープレート
898,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸６丁目,2021/8/2,15,駐車（輪）場,駐車（輪）場,その他
899,窃盗,部品ねらい,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,新小岩２丁目,2020/12/29,16,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
900,窃盗,部品ねらい,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,新小岩２丁目,2021/8/12,11,駐車（輪）場,駐車（輪）場,その他
901,窃盗,部品ねらい,葛飾,立石交番,131229.0,東京都,葛飾区,東立石３丁目,2021/8/12,17,４階建て以上共同住宅,その他,その他
902,窃盗,部品ねらい,葛飾,立石交番,131229.0,東京都,葛飾区,東立石３丁目,2021/8/20,13,道路上,その他,ナンバープレート
903,窃盗,部品ねらい,葛飾,立石駅前交番,131229.0,東京都,葛飾区,立石５丁目,2021/7/17,8,その他,駐車（輪）場,その他
904,窃盗,部品ねらい,葛飾,立石駅前交番,131229.0,東京都,葛飾区,立石７丁目,2021/9/18,11,その他,その他,ナンバープレート
905,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田１丁目,2021/8/4,17,駐車（輪）場,駐車（輪）場,その他
906,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田３丁目,2021/9/3,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
907,窃盗,部品ねらい,葛飾,鎌倉交番,131229.0,東京都,葛飾区,鎌倉１丁目,2021/8/14,12,その他の住宅（３階建て以下共同住宅等）,その他,その他
908,窃盗,部品ねらい,葛飾,鎌倉交番,131229.0,東京都,葛飾区,鎌倉３丁目,2021/8/15,22,４階建て以上共同住宅,その他,その他
909,窃盗,部品ねらい,葛飾,青砥駅前交番,131229.0,東京都,葛飾区,青戸３丁目,2021/9/19,9,駐車（輪）場,駐車（輪）場,その他
910,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂４丁目,2021/8/4,15,４階建て以上共同住宅,その他,ナンバープレート
911,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂５丁目,2021/5/19,8,駐車（輪）場,駐車（輪）場,その他
912,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂５丁目,2021/9/4,6,その他,駐車（輪）場,その他
913,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,大杉１丁目,2021/4/1,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
914,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,大杉２丁目,2021/7/10,7,一戸建住宅,駐車（輪）場,その他
915,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,大杉３丁目,2021/4/24,8,一戸建住宅,駐車（輪）場,ナンバープレート
916,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,大杉３丁目,2021/11/20,14,その他,駐車（輪）場,その他
917,窃盗,部品ねらい,小松川,今井交番,131237.0,東京都,江戸川区,春江町１丁目,2021/10/16,16,４階建て以上共同住宅,駐車（輪）場,その他
918,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,篠崎町４丁目,2021/7/10,12,駐車（輪）場,駐車（輪）場,その他
919,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,篠崎町４丁目,2021/11/27,16,駐車（輪）場,駐車（輪）場,ナンバープレート
920,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,南篠崎町５丁目,2021/11/28,13,４階建て以上共同住宅,駐車（輪）場,その他
921,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,東篠崎１丁目,2021/7/16,14,駐車（輪）場,駐車（輪）場,その他
922,窃盗,部品ねらい,小松川,小松川四丁目交番,131237.0,東京都,江戸川区,小松川２丁目,2021/1/16,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
923,窃盗,部品ねらい,小松川,平井七丁目交番,131237.0,東京都,江戸川区,平井７丁目,2021/6/7,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
924,窃盗,部品ねらい,小松川,平井七丁目交番,131237.0,東京都,江戸川区,平井７丁目,2021/6/20,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
925,窃盗,部品ねらい,小松川,平井駅前交番,131237.0,東京都,江戸川区,平井４丁目,2021/8/12,18,４階建て以上共同住宅,駐車（輪）場,その他
926,窃盗,部品ねらい,小松川,東瑞江交番,131237.0,東京都,江戸川区,東瑞江２丁目,2021/5/3,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
927,窃盗,部品ねらい,小松川,松江交番,131237.0,東京都,江戸川区,東小松川２丁目,2021/3/23,19,４階建て以上共同住宅,その他,ナンバープレート
928,窃盗,部品ねらい,小松川,椿町駐在所,131237.0,東京都,江戸川区,春江町２丁目,2021/11/17,18,道路上,その他,その他
929,窃盗,部品ねらい,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,江戸川３丁目,2021/1/10,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
930,窃盗,部品ねらい,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,南篠崎町３丁目,2021/6/11,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
931,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,篠崎町６丁目,2021/4/1,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
932,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,新堀１丁目,2021/7/24,17,その他,その他,その他
933,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,東篠崎１丁目,2021/6/14,15,４階建て以上共同住宅,駐車（輪）場,その他
934,窃盗,部品ねらい,小岩,上一色駐在所,131237.0,東京都,江戸川区,興宮町,2021/11/20,11,駐車（輪）場,駐車（輪）場,その他
935,窃盗,部品ねらい,小岩,上一色駐在所,131237.0,東京都,江戸川区,上一色１丁目,2021/1/14,17,駐車（輪）場,駐車（輪）場,ナンバープレート
936,窃盗,部品ねらい,小岩,上一色駐在所,131237.0,東京都,江戸川区,本一色３丁目,2021/2/23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
937,窃盗,部品ねらい,小岩,上一色駐在所,131237.0,東京都,江戸川区,本一色３丁目,2021/4/27,15,その他,駐車（輪）場,その他
938,窃盗,部品ねらい,小岩,二枚橋交番,131237.0,東京都,江戸川区,南小岩５丁目,2021/2/14,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
939,窃盗,部品ねらい,小岩,京成小岩駅前交番,131237.0,東京都,江戸川区,北小岩５丁目,2021/9/20,17,４階建て以上共同住宅,駐車（輪）場,その他
940,窃盗,部品ねらい,小岩,北小岩二丁目交番,131237.0,東京都,江戸川区,北小岩３丁目,2021/1/20,16,道路上,その他,その他
941,窃盗,部品ねらい,小岩,北小岩駐在所,131237.0,東京都,江戸川区,北小岩８丁目,2021/6/28,23,駐車（輪）場,駐車（輪）場,その他
942,窃盗,部品ねらい,小岩,南小岩交番,131237.0,東京都,江戸川区,東小岩１丁目,2021/5/29,20,一戸建住宅,駐車（輪）場,タイヤ・ホイール
943,窃盗,部品ねらい,小岩,南小岩交番,131237.0,東京都,江戸川区,南小岩２丁目,2021/6/26,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,なし
944,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,西小岩１丁目,2021/8/9,16,その他,駐車（輪）場,その他
945,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩６丁目,2021/2/6,9,駐車（輪）場,駐車（輪）場,その他
946,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩６丁目,2021/7/23,6,駐車（輪）場,駐車（輪）場,その他
947,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩６丁目,2021/9/6,11,その他,駐車（輪）場,その他
948,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩７丁目,2021/4/19,15,駐車（輪）場,駐車（輪）場,その他
949,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩７丁目,2021/5/9,9,駐車（輪）場,駐車（輪）場,その他
950,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩７丁目,2021/5/15,9,その他,駐車（輪）場,その他
951,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩７丁目,2021/5/15,9,駐車（輪）場,駐車（輪）場,その他
952,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩７丁目,2021/7/18,16,その他,駐車（輪）場,その他
953,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色１丁目,2021/2/17,16,その他,駐車（輪）場,その他
954,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色１丁目,2021/6/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
955,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色１丁目,2021/9/12,6,その他,駐車（輪）場,その他
956,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色２丁目,2021/2/24,16,その他,駐車（輪）場,その他
957,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色２丁目,2021/6/6,17,その他,駐車（輪）場,その他
958,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,西小岩３丁目,2021/1/14,13,道路上,その他,その他
959,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,西小岩３丁目,2021/8/15,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
960,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,上一色３丁目,2021/2/17,10,その他,駐車（輪）場,その他
961,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,上一色３丁目,2021/2/24,13,その他,駐車（輪）場,その他
962,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,上一色３丁目,2021/4/26,11,その他,駐車（輪）場,その他
963,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,上一色３丁目,2021/6/6,16,その他,駐車（輪）場,その他
964,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,上一色３丁目,2021/8/28,15,その他,駐車（輪）場,その他
965,窃盗,部品ねらい,小岩,鹿骨交番,131237.0,東京都,江戸川区,鹿骨１丁目,2021/2/22,10,駐車（輪）場,駐車（輪）場,ナンバープレート
966,窃盗,部品ねらい,小岩,鹿骨交番,131237.0,東京都,江戸川区,鹿骨１丁目,2021/3/12,15,一戸建住宅,駐車（輪）場,ナンバープレート
967,窃盗,部品ねらい,小岩,鹿骨交番,131237.0,東京都,江戸川区,鹿骨２丁目,2021/10/25,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
968,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西２丁目,2021/4/24,18,駐車（輪）場,駐車（輪）場,その他
969,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西３丁目,2021/1/17,19,駐車（輪）場,駐車（輪）場,ナンバープレート
970,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西３丁目,2021/1/17,22,駐車（輪）場,駐車（輪）場,ナンバープレート
971,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西３丁目,2021/12/9,19,４階建て以上共同住宅,駐車（輪）場,その他
972,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西５丁目,2021/2/17,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
973,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西６丁目,2021/1/24,17,４階建て以上共同住宅,駐車（輪）場,その他
974,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西６丁目,2021/4/25,3,駐車（輪）場,駐車（輪）場,その他
975,窃盗,部品ねらい,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西７丁目,2021/9/6,16,４階建て以上共同住宅,駐車（輪）場,その他
976,窃盗,部品ねらい,葛西,宇喜田駐在所,131237.0,東京都,江戸川区,宇喜田町,2021/6/2,23,道路上,その他,その他
977,窃盗,部品ねらい,葛西,東葛西九丁目駐在所,131237.0,東京都,江戸川区,東葛西７丁目,2021/4/29,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
978,窃盗,部品ねらい,葛西,東葛西五丁目交番,131237.0,東京都,江戸川区,東葛西１丁目,2021/7/15,22,一戸建住宅,駐車（輪）場,ナンバープレート
979,窃盗,部品ねらい,葛西,東葛西五丁目交番,131237.0,東京都,江戸川区,東葛西４丁目,2021/11/4,20,４階建て以上共同住宅,駐車（輪）場,その他
980,窃盗,部品ねらい,葛西,清新町交番,131237.0,東京都,江戸川区,清新町１丁目,2021/9/26,12,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
981,窃盗,部品ねらい,葛西,清新町交番,131237.0,東京都,江戸川区,清新町１丁目,2021/9/28,12,４階建て以上共同住宅,駐車（輪）場,その他
982,窃盗,部品ねらい,葛西,清新町交番,131237.0,東京都,江戸川区,清新町２丁目,2021/1/5,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
