,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
762,窃盗,オートバイ盗,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元１丁目,2019-07-11,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
763,窃盗,オートバイ盗,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元１丁目,2019-12-02,02,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
764,窃盗,オートバイ盗,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元４丁目,2019-08-31,12,一戸建住宅,キーなし,なし,自動二輪（50cc超）
765,窃盗,オートバイ盗,亀有,西水元駐在所,131229.0,東京都,葛飾区,西水元３丁目,2019-11-24,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
766,窃盗,オートバイ盗,亀有,柴又二丁目交番,131229.0,東京都,葛飾区,柴又３丁目,2019-02-15,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
767,窃盗,オートバイ盗,亀有,南水元交番,131229.0,東京都,葛飾区,新宿６丁目,2019-03-26,10,その他,キーなし,なし,自動二輪（50cc超）
768,窃盗,オートバイ盗,亀有,葛三橋交番,131229.0,東京都,葛飾区,東水元５丁目,2019-12-19,19,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
769,窃盗,オートバイ盗,葛飾,四ツ木交番,131229.0,東京都,葛飾区,四つ木４丁目,2019-12-12,17,その他,キーなし,なし,自動二輪（50cc超）
770,窃盗,オートバイ盗,葛飾,細田交番,131229.0,東京都,葛飾区,細田５丁目,2019-06-22,12,道路上,キーなし,なし,自動二輪（50cc超）
771,窃盗,オートバイ盗,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,新小岩１丁目,2019-09-11,11,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
772,窃盗,オートバイ盗,葛飾,たつみ橋交番,131229.0,東京都,葛飾区,西新小岩１丁目,2017-04-01,00,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
773,窃盗,オートバイ盗,葛飾,たつみ橋交番,131229.0,東京都,葛飾区,西新小岩１丁目,2019-09-16,19,道路上,キーなし,なし,自動二輪（50cc超）
774,窃盗,オートバイ盗,葛飾,たつみ橋交番,131229.0,東京都,葛飾区,西新小岩５丁目,2018-11-15,20,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
775,窃盗,オートバイ盗,葛飾,平和橋交番,131229.0,東京都,葛飾区,東立石４丁目,2017-01-01,00,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
776,窃盗,オートバイ盗,葛飾,四ツ木駅前交番,131229.0,東京都,葛飾区,東四つ木４丁目,2019-02-25,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
777,窃盗,オートバイ盗,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸６丁目,2019-08-13,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
778,窃盗,オートバイ盗,小松川,平井駅前交番,131237.0,東京都,江戸川区,松江１丁目,2019-02-25,16,一戸建住宅,キーなし,あり,自動二輪（50cc超）
779,窃盗,オートバイ盗,小松川,平井七丁目交番,131237.0,東京都,江戸川区,平井７丁目,2019-04-06,13,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
780,窃盗,オートバイ盗,小松川,平井七丁目交番,131237.0,東京都,江戸川区,平井７丁目,2019-09-13,07,一戸建住宅,キーなし,あり,原動機付自転車（50cc以下）
781,窃盗,オートバイ盗,小松川,京葉通交番,131237.0,東京都,江戸川区,中央４丁目,2019-08-25,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
782,窃盗,オートバイ盗,小松川,京葉通交番,131237.0,東京都,江戸川区,松江１丁目,2019-08-16,21,その他,キーなし,なし,自動二輪（50cc超）
783,窃盗,オートバイ盗,小松川,京葉通交番,131237.0,東京都,江戸川区,大杉５丁目,2019-10-13,10,一戸建住宅,キーなし,なし,自動二輪（50cc超）
784,窃盗,オートバイ盗,小松川,松江交番,131237.0,東京都,江戸川区,西一之江３丁目,2018-12-20,05,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
785,窃盗,オートバイ盗,小松川,松江交番,131237.0,東京都,江戸川区,東小松川３丁目,2019-07-27,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
786,窃盗,オートバイ盗,小松川,一之江交番,131237.0,東京都,江戸川区,一之江２丁目,2018-01-20,07,一戸建住宅,キーなし,なし,自動二輪（50cc超）
787,窃盗,オートバイ盗,小松川,一之江交番,131237.0,東京都,江戸川区,春江町４丁目,2019-04-05,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
788,窃盗,オートバイ盗,小松川,今井交番,131237.0,東京都,江戸川区,西瑞江３丁目,2019-01-01,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
789,窃盗,オートバイ盗,小松川,今井交番,131237.0,東京都,江戸川区,春江町３丁目,2019-08-12,01,その他,キーなし,なし,原動機付自転車（50cc以下）
790,窃盗,オートバイ盗,小松川,南篠崎交番,131237.0,東京都,江戸川区,東瑞江１丁目,2019-03-17,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
791,窃盗,オートバイ盗,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,江戸川３丁目,2019-05-10,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
792,窃盗,オートバイ盗,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,西瑞江３丁目,2019-12-11,14,その他,キーなし,なし,自動二輪（50cc超）
793,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,篠崎町５丁目,2019-12-06,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
794,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,篠崎町７丁目,2019-06-01,15,道路上,キーなし,なし,自動二輪（50cc超）
795,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,瑞江２丁目,2019-12-16,23,道路上,キーなし,なし,原動機付自転車（50cc以下）
796,窃盗,オートバイ盗,小岩,南小岩交番,131237.0,東京都,江戸川区,東小岩１丁目,2019-02-26,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
797,窃盗,オートバイ盗,小岩,南小岩交番,131237.0,東京都,江戸川区,東松本１丁目,2019-08-12,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
798,窃盗,オートバイ盗,小岩,江戸川交番,131237.0,東京都,江戸川区,東小岩６丁目,2019-10-08,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
799,窃盗,オートバイ盗,小岩,上一色駐在所,131237.0,東京都,江戸川区,上一色１丁目,2018-12-10,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
800,窃盗,オートバイ盗,小岩,鹿骨交番,131237.0,東京都,江戸川区,鹿骨２丁目,2019-11-19,19,道路上,キーなし,あり,自動二輪（50cc超）
801,窃盗,オートバイ盗,葛西,船堀駅前交番,131237.0,東京都,江戸川区,船堀１丁目,2019-05-18,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
802,窃盗,オートバイ盗,葛西,船堀駅前交番,131237.0,東京都,江戸川区,船堀１丁目,2019-07-24,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
803,窃盗,オートバイ盗,葛西,船堀駅前交番,131237.0,東京都,江戸川区,船堀５丁目,2013-12-01,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
804,窃盗,オートバイ盗,葛西,葛西橋東交番,131237.0,東京都,江戸川区,西葛西３丁目,2019-06-06,18,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
805,窃盗,オートバイ盗,葛西,共栄橋交番,131237.0,東京都,江戸川区,中葛西４丁目,2019-03-29,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
806,窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237.0,東京都,江戸川区,東葛西４丁目,2019-05-08,08,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
807,窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237.0,東京都,江戸川区,東葛西５丁目,2019-11-27,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
808,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237.0,東京都,江戸川区,西葛西６丁目,2017-01-01,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
809,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237.0,東京都,江戸川区,西葛西６丁目,2019-04-15,22,道路上,キーなし,なし,自動二輪（50cc超）
810,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237.0,東京都,江戸川区,西葛西６丁目,2019-08-02,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
811,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237.0,東京都,江戸川区,西葛西７丁目,2018-12-01,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
812,窃盗,オートバイ盗,葛西,東葛西九丁目駐在所,131237.0,東京都,江戸川区,東葛西８丁目,2019-02-04,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
813,窃盗,オートバイ盗,葛西,東葛西九丁目駐在所,131237.0,東京都,江戸川区,東葛西９丁目,2019-11-12,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
814,窃盗,オートバイ盗,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西３丁目,2019-03-19,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
815,窃盗,オートバイ盗,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西３丁目,2019-04-10,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
816,窃盗,オートバイ盗,葛西,南葛西交番,131237.0,東京都,江戸川区,南葛西７丁目,2019-05-13,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
817,窃盗,オートバイ盗,葛西,清新町交番,131237.0,東京都,江戸川区,清新町２丁目,2019-04-28,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
818,窃盗,オートバイ盗,葛西,清新町交番,131237.0,東京都,江戸川区,清新町２丁目,2019-06-14,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
819,窃盗,オートバイ盗,葛西,清新町交番,131237.0,東京都,江戸川区,清新町２丁目,2019-07-28,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
820,窃盗,オートバイ盗,葛西,清新町交番,131237.0,東京都,江戸川区,清新町２丁目,2019-11-09,21,その他,キーなし,なし,原動機付自転車（50cc以下）
821,窃盗,オートバイ盗,葛西,葛西駅前交番,131237.0,東京都,江戸川区,中葛西５丁目,2018-11-12,07,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
822,窃盗,オートバイ盗,葛西,臨海公園交番,131237.0,東京都,江戸川区,臨海町６丁目,2019-03-08,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
823,窃盗,オートバイ盗,葛西,臨海公園交番,131237.0,東京都,江戸川区,臨海町６丁目,2019-04-30,15,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
824,窃盗,オートバイ盗,南大沢,北野駅前交番,132012.0,東京都,八王子市,打越町,2019-03-06,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
825,窃盗,オートバイ盗,南大沢,北野駅前交番,132012.0,東京都,八王子市,北野町,2019-09-10,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
826,窃盗,オートバイ盗,南大沢,北野駅前交番,132012.0,東京都,八王子市,北野町,2019-12-13,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
827,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,越野,2019-03-21,06,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
828,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,下柚木２丁目,2018-04-16,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
829,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,下柚木２丁目,2019-04-24,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
830,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,下柚木２丁目,2019-08-31,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
831,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,下柚木３丁目,2019-03-01,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
832,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,下柚木３丁目,2019-06-05,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
833,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,松木,2019-04-14,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
834,窃盗,オートバイ盗,南大沢,下柚木交番,132012.0,東京都,八王子市,松木,2019-07-10,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
835,窃盗,オートバイ盗,南大沢,松が谷交番,132012.0,東京都,八王子市,松が谷,2019-08-24,09,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
836,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012.0,東京都,八王子市,別所１丁目,2019-02-24,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
837,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012.0,東京都,八王子市,別所２丁目,2018-12-01,不明,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
