,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
919,窃盗,オートバイ盗,小松川,小松川四丁目交番,131237,東京都,江戸川区,小松川４丁目,2018-10-27,16,一戸建住宅,キーなし,なし,自動二輪（50cc超）
920,窃盗,オートバイ盗,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2018-05-06,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
921,窃盗,オートバイ盗,小松川,松島四丁目交番,131237,東京都,江戸川区,松島４丁目,2018-03-05,17,道路上,キーなし,なし,原動機付自転車（50cc以下）
922,窃盗,オートバイ盗,小松川,八蔵橋交番,131237,東京都,江戸川区,中央２丁目,2018-02-03,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
923,窃盗,オートバイ盗,小松川,八蔵橋交番,131237,東京都,江戸川区,中央４丁目,2018-05-28,01,その他,キーなし,なし,自動二輪（50cc超）
924,窃盗,オートバイ盗,小松川,八蔵橋交番,131237,東京都,江戸川区,大杉５丁目,2018-04-14,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
925,窃盗,オートバイ盗,小松川,京葉通交番,131237,東京都,江戸川区,松江１丁目,2018-05-14,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
926,窃盗,オートバイ盗,小松川,京葉通交番,131237,東京都,江戸川区,松江２丁目,2018-04-25,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
927,窃盗,オートバイ盗,小松川,京葉通交番,131237,東京都,江戸川区,大杉２丁目,2018-11-12,06,一戸建住宅,キーなし,なし,自動二輪（50cc超）
928,窃盗,オートバイ盗,小松川,松江交番,131237,東京都,江戸川区,西小松川町,2018-01-30,22,一戸建住宅,キーなし,あり,自動二輪（50cc超）
929,窃盗,オートバイ盗,小松川,松江交番,131237,東京都,江戸川区,東小松川３丁目,2018-05-19,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
930,窃盗,オートバイ盗,小松川,松江交番,131237,東京都,江戸川区,松江１丁目,2018-03-21,01,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
931,窃盗,オートバイ盗,小松川,松江交番,131237,東京都,江戸川区,松江２丁目,2018-03-20,20,道路上,キーなし,なし,自動二輪（50cc超）
932,窃盗,オートバイ盗,小松川,松江交番,131237,東京都,江戸川区,松江５丁目,2018-07-27,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
933,窃盗,オートバイ盗,小松川,一之江交番,131237,東京都,江戸川区,一之江６丁目,2018-04-10,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
934,窃盗,オートバイ盗,小松川,一之江交番,131237,東京都,江戸川区,一之江７丁目,2018-03-05,02,その他,キーなし,なし,原動機付自転車（50cc以下）
935,窃盗,オートバイ盗,小松川,今井交番,131237,東京都,江戸川区,西瑞江３丁目,2018-12-09,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
936,窃盗,オートバイ盗,小松川,椿町駐在所,131237,東京都,江戸川区,春江町２丁目,2018-05-01,22,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
937,窃盗,オートバイ盗,小松川,椿町駐在所,131237,東京都,江戸川区,春江町２丁目,2018-08-04,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
938,窃盗,オートバイ盗,小松川,椿町駐在所,131237,東京都,江戸川区,春江町３丁目,2018-10-09,09,一戸建住宅,キーなし,なし,自動二輪（50cc超）
939,窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,江戸川２丁目,2018-07-26,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
940,窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,南篠崎町２丁目,2018-12-16,03,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
941,窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,南篠崎町５丁目,2018-07-05,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
942,窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,東篠崎１丁目,2018-11-15,10,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
943,窃盗,オートバイ盗,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2018-05-17,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
944,窃盗,オートバイ盗,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川２丁目,2018-06-03,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
945,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町６丁目,2018-08-03,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
946,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,新堀２丁目,2018-07-01,20,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
947,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,新堀２丁目,2018-07-08,10,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
948,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,春江町１丁目,2018-03-08,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
949,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,春江町１丁目,2018-06-28,00,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
950,窃盗,オートバイ盗,小岩,一里塚交番,131237,東京都,江戸川区,東小岩３丁目,2018-04-29,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
951,窃盗,オートバイ盗,小岩,一里塚交番,131237,東京都,江戸川区,東松本１丁目,2018-06-05,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
952,窃盗,オートバイ盗,小岩,南小岩交番,131237,東京都,江戸川区,南小岩２丁目,2018-01-20,00,一戸建住宅,キーなし,なし,自動二輪（50cc超）
953,窃盗,オートバイ盗,小岩,南小岩交番,131237,東京都,江戸川区,上篠崎２丁目,2018-07-28,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
954,窃盗,オートバイ盗,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩２丁目,2018-05-13,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
955,窃盗,オートバイ盗,小岩,江戸川交番,131237,東京都,江戸川区,東小岩６丁目,2018-05-05,18,道路上,キーなし,なし,原動機付自転車（50cc以下）
956,窃盗,オートバイ盗,小岩,北小岩駐在所,131237,東京都,江戸川区,北小岩８丁目,2018-05-06,23,道路上,キーなし,なし,自動二輪（50cc超）
957,窃盗,オートバイ盗,小岩,北小岩駐在所,131237,東京都,江戸川区,上篠崎１丁目,2018-05-22,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
958,窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2018-06-02,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
959,窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2018-01-07,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
960,窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2018-09-19,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
961,窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2018-11-07,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
962,窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2018-12-20,13,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
963,窃盗,オートバイ盗,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎１丁目,2018-12-25,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
964,窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,一之江町,2017-12-24,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
965,窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2018-06-06,13,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
966,窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2018-10-21,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
967,窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀６丁目,2018-02-10,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
968,窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀６丁目,2018-07-04,23,道路上,キーなし,なし,自動二輪（50cc超）
969,窃盗,オートバイ盗,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西２丁目,2018-04-14,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
970,窃盗,オートバイ盗,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西３丁目,2018-05-04,20,道路上,キーなし,なし,自動二輪（50cc超）
971,窃盗,オートバイ盗,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2018-07-15,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
972,窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西４丁目,2017-11-20,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
973,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西６丁目,2017-02-18,21,道路上,キーなし,なし,原動機付自転車（50cc以下）
974,窃盗,オートバイ盗,葛西,宇喜田駐在所,131237,東京都,江戸川区,宇喜田町,2018-05-22,22,道路上,キーなし,なし,自動二輪（50cc超）
975,窃盗,オートバイ盗,葛西,東葛西九丁目駐在所,131237,東京都,江戸川区,東葛西７丁目,2018-09-17,01,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
976,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西３丁目,2018-01-28,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
977,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西３丁目,2018-05-18,17,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
978,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2018-02-03,13,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
979,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2018-06-01,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
980,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2018-07-21,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
981,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西６丁目,2016-12-10,05,道路上,キーなし,なし,自動二輪（50cc超）
982,窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,中葛西５丁目,2018-07-05,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
983,窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2018-05-31,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
984,窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2018-07-12,06,道路上,キーなし,なし,自動二輪（50cc超）
985,窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2018-09-30,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
986,窃盗,オートバイ盗,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川６丁目,2017-12-26,22,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
987,窃盗,オートバイ盗,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川６丁目,2018-04-16,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
988,窃盗,オートバイ盗,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川６丁目,2018-10-31,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
989,窃盗,オートバイ盗,葛西,江戸川六丁目交番,131237,東京都,江戸川区,西瑞江５丁目,2018-02-15,19,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
990,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,南葛西５丁目,2018-05-31,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
991,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,清新町２丁目,2018-01-02,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
992,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2018-05-31,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
993,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2018-09-04,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
994,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2018-11-02,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
995,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町６丁目,2018-01-14,11,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
